Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Car,CouncilArea,Regionname,Propertycount
Broadmeadows,138 Cuthbert St,2,h,SP,Stockdale,7/10/2017,14.0,3047.0,1.0,Hume City Council,Northern Metropolitan,4294.0
Brooklyn,1/68 Corrigan Av,3,t,VB,hockingstuart,7/10/2017,6.4,3012.0,2.0,Brimbank City Council,Western Metropolitan,962.0
Brunswick,83 Holmes St,2,h,PI,Re,7/10/2017,5.2,3056.0,1.0,Moreland City Council,Northern Metropolitan,11918.0
Brunswick,21/1 Pottery Ct,1,u,SP,Walshe,7/10/2017,5.2,3056.0,2.0,Moreland City Council,Northern Metropolitan,11918.0
Brunswick,112/10 Pottery Ct,1,u,SP,Peter,7/10/2017,5.2,3056.0,2.0,Moreland City Council,Northern Metropolitan,11918.0
Brunswick,83 Wilson St,2,h,PI,Nelson,7/10/2017,5.2,3056.0,1.0,Moreland City Council,Northern Metropolitan,11918.0
Brunswick East,536/22 Barkly St,1,u,PI,McGrath,7/10/2017,4.0,3057.0,2.0,Moreland City Council,Northern Metropolitan,5533.0
Brunswick East,255 Edward St,2,h,S,Jellis,7/10/2017,4.0,3057.0,1.0,Moreland City Council,Northern Metropolitan,5533.0
Brunswick East,506/29 Nicholson St,2,u,S,Nicholson,7/10/2017,4.0,3057.0,2.0,Moreland City Council,Northern Metropolitan,5533.0
Brunswick West,3/458 Brunswick Rd,2,t,S,Nelson,7/10/2017,5.2,3055.0,2.0,Moreland City Council,Northern Metropolitan,7082.0
Brunswick West,1/82 Hopetoun Av,3,u,VB,RW,7/10/2017,5.2,3055.0,2.0,Moreland City Council,Northern Metropolitan,7082.0
Brunswick West,36 Passfield St,3,h,S,Nelson,7/10/2017,5.2,3055.0,1.0,Moreland City Council,Northern Metropolitan,7082.0
Bulleen,73 Latrobe St,3,t,S,Barry,7/10/2017,10.8,3105.0,2.0,Manningham City Council,Eastern Metropolitan,4480.0
Bundoora,4 Hillhouse Cr,3,h,S,Barry,7/10/2017,12.1,3083.0,2.0,Banyule City Council,Northern Metropolitan,10175.0
Bundoora,1/10 Lucy Ct,2,u,S,Ray,7/10/2017,12.1,3083.0,2.0,Banyule City Council,Northern Metropolitan,10175.0
Bundoora,12 Milton Pde,4,h,PI,Ray,7/10/2017,12.1,3083.0,2.0,Banyule City Council,Northern Metropolitan,10175.0
Bundoora,49 Nickson St,4,h,S,Barry,7/10/2017,12.1,3083.0,1.0,Banyule City Council,Northern Metropolitan,10175.0
Bundoora,27 Redmond Ct,4,h,PI,Barry,7/10/2017,12.1,3083.0,2.0,Banyule City Council,Northern Metropolitan,10175.0
Bundoora,9/2 Shoalhaven St,4,t,PI,Ray,7/10/2017,12.1,3083.0,2.0,Banyule City Council,Northern Metropolitan,10175.0
Bundoora,19 Silverash Dr,2,t,S,Ray,7/10/2017,12.1,3083.0,2.0,Banyule City Council,Northern Metropolitan,10175.0
Bundoora,36 Stellar Pl,3,t,PI,Ray,7/10/2017,12.1,3083.0,1.0,Banyule City Council,Northern Metropolitan,10175.0
Burwood,23/1 Conservatory Dr,3,u,S,Jellis,7/10/2017,10.4,3125.0,2.0,Monash City Council,Southern Metropolitan,5678.0
Burwood,13/19 Hughes St,5,t,S,Noel,7/10/2017,10.4,3125.0,2.0,Monash City Council,Southern Metropolitan,5678.0
Burwood,8 Pearce St,4,h,S,Buxton,7/10/2017,10.4,3125.0,2.0,Monash City Council,Southern Metropolitan,5678.0
Burwood,1/47 Roslyn St,4,t,S,Win,7/10/2017,10.4,3125.0,2.0,Monash City Council,Southern Metropolitan,5678.0
Camberwell,1/21 Bellett St,3,u,S,Noel,7/10/2017,7.7,3124.0,2.0,Boroondara City Council,Southern Metropolitan,8920.0
Camberwell,16 Crellin Gr,5,h,SP,Buxton,7/10/2017,7.7,3124.0,1.0,Boroondara City Council,Southern Metropolitan,8920.0
Camberwell,8 Quercus Ct,4,h,S,Jellis,7/10/2017,7.7,3124.0,3.0,Boroondara City Council,Southern Metropolitan,8920.0
Camberwell,3/131 Rowell Av,2,u,S,Noel,7/10/2017,7.7,3124.0,2.0,Boroondara City Council,Southern Metropolitan,8920.0
Camberwell,1 Westbourne Gr,4,h,S,Fletchers,7/10/2017,7.7,3124.0,0.0,Boroondara City Council,Southern Metropolitan,8920.0
Campbellfield,10 Bambury Ct,3,h,S,HAR,7/10/2017,16.6,3061.0,6.0,Hume City Council,Northern Metropolitan,1889.0
Canterbury,6/3 The Ridge,3,u,S,Jellis,7/10/2017,8.4,3126.0,2.0,Boroondara City Council,Southern Metropolitan,3265.0
Carlton,45 Elgin St,3,h,PI,Woodards,7/10/2017,1.6,3053.0,2.0,Melbourne City Council,Northern Metropolitan,6786.0
Carlton,7/3 Lytton St,2,u,VB,Jellis,7/10/2017,1.6,3053.0,2.0,Melbourne City Council,Northern Metropolitan,6786.0
Carlton,95 Neill St,4,h,S,Nelson,7/10/2017,1.6,3053.0,2.0,Melbourne City Council,Northern Metropolitan,6786.0
Carlton North,4/867 Rathdowne St,2,u,S,Nicholson,7/10/2017,3.5,3054.0,2.0,Melbourne City Council,Northern Metropolitan,3106.0
Carlton North,73 Wilson St,3,h,VB,Nelson,7/10/2017,3.5,3054.0,2.0,Melbourne City Council,Northern Metropolitan,3106.0
Carnegie,8/26 Elliott Av,1,u,S,Purplebricks,7/10/2017,10.1,3163.0,2.0,Glen Eira City Council,Southern Metropolitan,7822.0
Carnegie,7/54 Moonya Rd,1,u,S,hockingstuart,7/10/2017,10.1,3163.0,2.0,Glen Eira City Council,Southern Metropolitan,7822.0
Caulfield North,14/401 Alma Rd,1,u,VB,Gary,7/10/2017,7.8,3161.0,2.0,Glen Eira City Council,Southern Metropolitan,6923.0
Caulfield North,10/376 Dandenong Rd,2,u,S,hockingstuart,7/10/2017,7.8,3161.0,2.0,Glen Eira City Council,Southern Metropolitan,6923.0
Caulfield North,1/417 Glen Eira Rd,3,t,PN,Gary,7/10/2017,7.8,3161.0,2.0,Glen Eira City Council,Southern Metropolitan,6923.0
Caulfield North,13/129 Kambrook Rd,2,u,S,Gary,7/10/2017,7.8,3161.0,2.0,Glen Eira City Council,Southern Metropolitan,6923.0
Caulfield South,13 Larch St,2,h,VB,Gary,7/10/2017,8.7,3162.0,2.0,Glen Eira City Council,Southern Metropolitan,5051.0
Chadstone,4/10 Kelly St,3,h,S,Woodards,7/10/2017,11.7,3148.0,2.0,Monash City Council,Southern Metropolitan,3582.0
Chadstone,139 Power Av,3,h,SP,Buxton,7/10/2017,11.7,3148.0,1.0,Monash City Council,Southern Metropolitan,3582.0
Chelsea,1/40 Embankment Gr,4,h,SP,hockingstuart,7/10/2017,27.0,3196.0,2.0,Kingston City Council,South-Eastern Metropolitan,3906.0
Chelsea,1/51 Glenola Rd,2,u,S,Eview,7/10/2017,27.0,3196.0,2.0,Kingston City Council,South-Eastern Metropolitan,3906.0
Chelsea,37 Woodbine Gr,3,h,VB,hockingstuart,7/10/2017,27.0,3196.0,2.0,Kingston City Council,South-Eastern Metropolitan,3906.0
Chelsea Heights,5 Anton Ct,3,h,S,Thomson,7/10/2017,27.0,3196.0,2.0,Kingston City Council,South-Eastern Metropolitan,2076.0
Cheltenham,3 Amber Ct,3,h,S,O'Brien,7/10/2017,17.9,3192.0,2.0,Bayside City Council,Southern Metropolitan,9758.0
Cheltenham,5 Hannah St,3,h,S,O'Brien,7/10/2017,17.9,3192.0,2.0,Bayside City Council,Southern Metropolitan,9758.0
Cheltenham,1/7 Heather Gr,2,u,S,Thomson,7/10/2017,17.9,3192.0,2.0,Bayside City Council,Southern Metropolitan,9758.0
Cheltenham,4/22 Jean St,3,t,PI,Buxton,7/10/2017,17.9,3192.0,2.0,Bayside City Council,Southern Metropolitan,9758.0
Cheltenham,17 Keamy Av,3,h,S,Hodges,7/10/2017,17.9,3192.0,2.0,Bayside City Council,Southern Metropolitan,9758.0
Cheltenham,15 Norland St,3,h,S,Buxton,7/10/2017,17.9,3192.0,2.0,Bayside City Council,Southern Metropolitan,9758.0
Cheltenham,32a Swinden Av,3,u,S,Ray,7/10/2017,17.9,3192.0,2.0,Bayside City Council,Southern Metropolitan,9758.0
Chirnside Park,143 Switchback Rd,3,h,S,Win,7/10/2017,27.1,3116.0,2.0,Yarra Ranges Shire Council,Eastern Victoria,3789.0
Clarinda,16 Botany Ct,3,h,S,Woodards,7/10/2017,17.5,3169.0,1.0,Kingston City Council,South-Eastern Metropolitan,2727.0
Clayton,113 Kanooka Gr,3,h,PI,Win,7/10/2017,16.7,3168.0,2.0,Monash City Council,South-Eastern Metropolitan,5837.0
Clayton South,27 Evergreen Bvd,3,t,S,Barry,7/10/2017,17.5,3169.0,2.0,Kingston City Council,South-Eastern Metropolitan,4734.0
Clayton South,37 Orloff Cl,4,h,S,Ray,7/10/2017,17.5,3169.0,3.0,Kingston City Council,South-Eastern Metropolitan,4734.0
Clayton South,17 Simon St,3,h,S,Fletchers,7/10/2017,17.5,3169.0,1.0,Kingston City Council,South-Eastern Metropolitan,4734.0
Clifton Hill,55 Dwyer St,3,h,S,Collins,7/10/2017,3.6,3068.0,0.0,Yarra City Council,Northern Metropolitan,2954.0
Clifton Hill,2/165 Noone St,2,u,VB,Nelson,7/10/2017,3.6,3068.0,2.0,Yarra City Council,Northern Metropolitan,2954.0
Coburg,223 Bell St,4,h,SN,Ray,7/10/2017,6.7,3058.0,4.0,Darebin City Council,Northern Metropolitan,11204.0
Coburg,18 Bruce St,2,h,S,Nelson,7/10/2017,6.7,3058.0,1.0,Darebin City Council,Northern Metropolitan,11204.0
Coburg,34 Elizabeth St,3,h,VB,Nelson,7/10/2017,6.7,3058.0,1.0,Darebin City Council,Northern Metropolitan,11204.0
Coburg,14 Grey Ct,4,h,VB,hockingstuart,7/10/2017,6.7,3058.0,1.0,Darebin City Council,Northern Metropolitan,11204.0
Coburg,4 Parklane Mw,3,t,SP,Jellis,7/10/2017,6.7,3058.0,2.0,Darebin City Council,Northern Metropolitan,11204.0
Coburg,16 Tanderum Dr,3,t,S,Barry,7/10/2017,6.7,3058.0,1.0,Darebin City Council,Northern Metropolitan,11204.0
Coburg,6/51 The Grove,2,u,S,Walshe,7/10/2017,6.7,3058.0,2.0,Darebin City Council,Northern Metropolitan,11204.0
Coburg,10 Wellington St,4,h,S,Woodards,7/10/2017,6.7,3058.0,2.0,Darebin City Council,Northern Metropolitan,11204.0
Coburg North,201 Elizabeth St,3,h,S,Barry,7/10/2017,6.7,3058.0,2.0,Darebin City Council,Northern Metropolitan,3445.0
Coburg North,86 Shorts Rd,2,h,PI,Brad,7/10/2017,6.7,3058.0,1.0,Darebin City Council,Northern Metropolitan,3445.0
Collingwood,301/44 Bedford St,2,u,VB,Jellis,7/10/2017,2.0,3066.0,2.0,Yarra City Council,Northern Metropolitan,4553.0
Collingwood,27/120 Cambridge St,2,u,SP,Jellis,7/10/2017,2.0,3066.0,2.0,Yarra City Council,Northern Metropolitan,4553.0
Collingwood,77 Gold St,3,h,SN,Peter,7/10/2017,2.0,3066.0,2.0,Yarra City Council,Northern Metropolitan,4553.0
Collingwood,15 Robert St,2,t,VB,Jellis,7/10/2017,2.0,3066.0,1.0,Yarra City Council,Northern Metropolitan,4553.0
Collingwood,21 Vere St,3,h,S,Nelson,7/10/2017,2.0,3066.0,1.0,Yarra City Council,Northern Metropolitan,4553.0
Coolaroo,450 Barry Rd,3,h,SP,Stockdale,7/10/2017,17.4,3048.0,2.0,Hume City Council,Northern Metropolitan,1124.0
Craigieburn,4 Bradworth St,4,h,S,LJ,7/10/2017,20.6,3064.0,2.0,Hume City Council,Northern Metropolitan,15510.0
Craigieburn,71 Gateshead St,4,h,S,Ray,7/10/2017,20.6,3064.0,2.0,Hume City Council,Northern Metropolitan,15510.0
Craigieburn,9 Gerald St,3,h,S,Jason,7/10/2017,20.6,3064.0,1.0,Hume City Council,Northern Metropolitan,15510.0
Craigieburn,100 Hothlyn Dr,3,h,SP,LJ,7/10/2017,20.6,3064.0,2.0,Hume City Council,Northern Metropolitan,15510.0
Craigieburn,8 Kennet Wy,3,h,S,YPA,7/10/2017,20.6,3064.0,1.0,Hume City Council,Northern Metropolitan,15510.0
Craigieburn,27 Metropolitan Av,4,h,S,Barry,7/10/2017,20.6,3064.0,2.0,Hume City Council,Northern Metropolitan,15510.0
Craigieburn,18 Pymble Gdns,4,h,S,LJ,7/10/2017,20.6,3064.0,2.0,Hume City Council,Northern Metropolitan,15510.0
Craigieburn,22 Scottsdale Ct,4,h,S,Raine,7/10/2017,20.6,3064.0,2.0,Hume City Council,Northern Metropolitan,15510.0
Craigieburn,44 Willmott Dr,3,h,SP,Jason,7/10/2017,20.6,3064.0,2.0,Hume City Council,Northern Metropolitan,15510.0
Cranbourne,12 Cleopatra Dr,4,h,PI,O'Brien,7/10/2017,34.7,3977.0,2.0,Casey City Council,South-Eastern Metropolitan,7680.0
Cranbourne,14 Hilda Wy,4,h,S,O'Brien,7/10/2017,34.7,3977.0,4.0,Casey City Council,South-Eastern Metropolitan,7680.0
Cremorne,51 Dover St,2,h,S,Biggin,7/10/2017,2.4,3121.0,0.0,Yarra City Council,Northern Metropolitan,1123.0
Croydon,42 Boyana Cr,3,h,PI,Philip,7/10/2017,23.0,3136.0,2.0,Maroondah City Council,Eastern Metropolitan,11925.0
Croydon,1/22 Kitchener Rd,3,h,S,Jellis,7/10/2017,23.0,3136.0,2.0,Maroondah City Council,Eastern Metropolitan,11925.0
Croydon,45 Lincoln Rd,2,h,PI,Barry,7/10/2017,23.0,3136.0,2.0,Maroondah City Council,Eastern Metropolitan,11925.0
Croydon,34 Moore Av,4,h,PI,hockingstuart,7/10/2017,23.0,3136.0,2.0,Maroondah City Council,Eastern Metropolitan,11925.0
Croydon,21a Richards Av,3,h,SP,Barry,7/10/2017,23.0,3136.0,2.0,Maroondah City Council,Eastern Metropolitan,11925.0
Croydon North,4 Malcolm Ct,3,h,SP,hockingstuart,7/10/2017,23.0,3136.0,2.0,Maroondah City Council,Eastern Metropolitan,2985.0
Dallas,35 Kaniva St,4,h,SP,Barry,7/10/2017,14.0,3047.0,2.0,Hume City Council,Northern Metropolitan,2246.0
Dallas,214 Railway Cr,3,h,S,RW,7/10/2017,14.0,3047.0,1.0,Hume City Council,Northern Metropolitan,2246.0
Dallas,2 Washington St,3,h,SN,YPA,7/10/2017,14.0,3047.0,2.0,Hume City Council,Northern Metropolitan,2246.0
Dandenong,18 Fifth Av,4,h,SP,LJH,7/10/2017,24.7,3175.0,2.0,Greater Dandenong City Council,South-Eastern Metropolitan,10894.0
Dandenong,2/67 Herbert St,2,u,S,C21,7/10/2017,24.7,3175.0,2.0,Greater Dandenong City Council,South-Eastern Metropolitan,10894.0
Dandenong,18 Keating Cr,3,h,S,C21,7/10/2017,24.7,3175.0,2.0,Greater Dandenong City Council,South-Eastern Metropolitan,10894.0
Dandenong,17 Lenaro St,3,h,SP,C21,7/10/2017,24.7,3175.0,3.0,Greater Dandenong City Council,South-Eastern Metropolitan,10894.0
Dandenong,17 Sheales St,5,h,S,Raine,7/10/2017,24.7,3175.0,4.0,Greater Dandenong City Council,South-Eastern Metropolitan,10894.0
Dandenong North,50 Aberdeen Dr,5,h,PI,Del,7/10/2017,24.7,3175.0,5.0,Greater Dandenong City Council,South-Eastern Metropolitan,8322.0
Deer Park,839 Ballarat Rd,3,t,S,Prof.,7/10/2017,14.8,3023.0,2.0,Brimbank City Council,Western Metropolitan,6388.0
Deer Park,179 Station Rd,3,h,S,HAR,7/10/2017,14.8,3023.0,2.0,Brimbank City Council,Western Metropolitan,6388.0
Delahey,10 Danthonia St,3,h,S,Barry,7/10/2017,18.0,3037.0,2.0,Brimbank City Council,Western Metropolitan,2898.0
Delahey,7 Granite Wy,3,h,S,Calder,7/10/2017,18.0,3037.0,2.0,Brimbank City Council,Western Metropolitan,2898.0
Diamond Creek,16 Lydford Ct,5,h,PI,Ray,7/10/2017,21.8,3089.0,2.0,Nillumbik Shire Council,Northern Victoria,4258.0
Dingley Village,15 Albert Pl,3,t,S,Buxton,7/10/2017,22.2,3172.0,2.0,Kingston City Council,South-Eastern Metropolitan,3940.0
Dingley Village,46 Rhoda St,4,h,S,Buxton,7/10/2017,22.2,3172.0,2.0,Kingston City Council,South-Eastern Metropolitan,3940.0
Docklands,406/30 Newquay Prm,3,u,VB,MICM,7/10/2017,1.4,3008.0,2.0,Melbourne City Council,Southern Metropolitan,4707.0
Doncaster,65 Winston Dr,4,h,PI,Barry,7/10/2017,12.4,3108.0,2.0,Manningham City Council,Eastern Metropolitan,9028.0
Doncaster East,2/48 Maggs St,3,h,S,Parkes,7/10/2017,14.3,3109.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0
Donvale,73 Darvall St,4,h,PI,Barry,7/10/2017,16.1,3111.0,1.0,Manningham City Council,Eastern Metropolitan,4790.0
Donvale,9 Kevin Ct,4,h,PI,Barry,7/10/2017,16.1,3111.0,2.0,Manningham City Council,Eastern Metropolitan,4790.0
East Melbourne,108/33 Cliveden Cl,1,u,S,Dingle,7/10/2017,1.3,3002.0,2.0,Melbourne City Council,Northern Metropolitan,3040.0
Edithvale,65 Fraser Av,2,h,S,Barry,7/10/2017,27.0,3196.0,1.0,Kingston City Council,South-Eastern Metropolitan,2546.0
Edithvale,2/40 Keith Av,2,u,SP,hockingstuart,7/10/2017,27.0,3196.0,2.0,Kingston City Council,South-Eastern Metropolitan,2546.0
Elsternwick,3/378 Glen Huntly Rd,1,u,S,Woodards,7/10/2017,7.2,3185.0,2.0,Glen Eira City Council,Southern Metropolitan,4898.0
Eltham,36 John St,3,h,S,Fletchers,7/10/2017,18.0,3095.0,2.0,Banyule City Council,Eastern Metropolitan,6990.0
Eltham,11 Marlow Pl,4,h,S,Morrison,7/10/2017,18.0,3095.0,2.0,Banyule City Council,Eastern Metropolitan,6990.0
Eltham,1 Nioka Ct,3,h,VB,Buckingham,7/10/2017,18.0,3095.0,2.0,Banyule City Council,Eastern Metropolitan,6990.0
Eltham,17 Onkara Ct,4,h,PI,Buckingham,7/10/2017,18.0,3095.0,4.0,Banyule City Council,Eastern Metropolitan,6990.0
Eltham,134 Pitt St,3,h,S,Nelson,7/10/2017,18.0,3095.0,2.0,Banyule City Council,Eastern Metropolitan,6990.0
Elwood,1/16 Byron St,1,u,W,McGrath,7/10/2017,7.2,3184.0,2.0,Port Phillip City Council,Southern Metropolitan,8989.0
Elwood,7/76 Mitford St,2,u,S,Chisholm,7/10/2017,7.2,3184.0,2.0,Port Phillip City Council,Southern Metropolitan,8989.0
Elwood,5/22 Shelley St,2,u,S,Buxton,7/10/2017,7.2,3184.0,2.0,Port Phillip City Council,Southern Metropolitan,8989.0
Epping,635 Dalton Rd,3,h,SP,Ristic,7/10/2017,19.6,3076.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0
Epping,1 Discovery Pl,4,h,S,Melbourne,7/10/2017,19.6,3076.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0
Epping,5 Granite Out,3,h,S,hockingstuart,7/10/2017,19.6,3076.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0
Epping,22 Hendersons Rd,3,h,S,Iconek,7/10/2017,19.6,3076.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0
Epping,5 Nesting Ct,4,h,S,HAR,7/10/2017,19.6,3076.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0
Epping,2a Supply Dr,2,u,S,HAR,7/10/2017,19.6,3076.0,1.0,Whittlesea City Council,Northern Metropolitan,10926.0
Epping,22 Yvette Ct,4,h,SP,Ray,7/10/2017,19.6,3076.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0
Essendon,1/20 Cooper St,3,u,S,Nelson,7/10/2017,7.5,3040.0,2.0,Moonee Valley City Council,Western Metropolitan,9264.0
Essendon,10 McCracken St,5,h,PI,Bullen,7/10/2017,7.5,3040.0,2.0,Moonee Valley City Council,Western Metropolitan,9264.0
Essendon,1/50 Richardson St,1,u,S,Brad,7/10/2017,7.5,3040.0,2.0,Moonee Valley City Council,Western Metropolitan,9264.0
Fairfield,28 Gillies St,2,h,S,Jellis,7/10/2017,5.7,3078.0,2.0,Darebin City Council,Northern Metropolitan,2970.0
Fairfield,164 Rathmines St,3,h,PI,Nelson,7/10/2017,5.7,3078.0,3.0,Darebin City Council,Northern Metropolitan,2970.0
Fawkner,8 Hare St,3,h,S,hockingstuart,7/10/2017,13.1,3060.0,2.0,Hume City Council,Northern Metropolitan,5070.0
Ferntree Gully,39 Kevin Av,3,h,S,Stockdale,7/10/2017,24.8,3156.0,2.0,Knox City Council,Eastern Metropolitan,10788.0
Ferntree Gully,3 Satori Ct,4,h,VB,Appleby,7/10/2017,24.8,3156.0,2.0,Knox City Council,Eastern Metropolitan,10788.0
Ferntree Gully,5 Vaughan Rd,3,h,S,hockingstuart,7/10/2017,24.8,3156.0,3.0,Knox City Council,Eastern Metropolitan,10788.0
Fitzroy,18 MacRobertsons Cl,3,t,S,Jellis,7/10/2017,2.1,3065.0,2.0,Yarra City Council,Northern Metropolitan,5825.0
Fitzroy,7/103 Rose St,2,u,SP,Jellis,7/10/2017,2.1,3065.0,2.0,Yarra City Council,Northern Metropolitan,5825.0
Fitzroy,304/300 Young St,2,u,SP,Jellis,7/10/2017,2.1,3065.0,2.0,Yarra City Council,Northern Metropolitan,5825.0
Fitzroy North,7/44 Kneen St,1,u,S,Nelson,7/10/2017,3.6,3068.0,2.0,Moreland City Council,Northern Metropolitan,6244.0
Fitzroy North,35 Watkins St,1,h,S,Collins,7/10/2017,3.6,3068.0,0.0,Moreland City Council,Northern Metropolitan,6244.0
Flemington,65/2 Newmarket Wy,2,u,SP,Pagan,7/10/2017,3.4,3031.0,2.0,Melbourne City Council,Northern Metropolitan,3593.0
Footscray,8 Commercial Rd,4,h,SP,Jas,7/10/2017,5.1,3011.0,4.0,Maribyrnong City Council,Western Metropolitan,7570.0
Footscray,7 McCubbin St,2,t,SP,Nelson,7/10/2017,5.1,3011.0,2.0,Maribyrnong City Council,Western Metropolitan,7570.0
Frankston,1/17 Coogee Av,3,h,S,hockingstuart,7/10/2017,38.0,3199.0,2.0,Frankston City Council,South-Eastern Metropolitan,17055.0
Frankston,1 Fairway St,3,h,S,hockingstuart,7/10/2017,38.0,3199.0,1.0,Frankston City Council,South-Eastern Metropolitan,17055.0
Frankston,21 Frank St,3,h,SP,hockingstuart,7/10/2017,38.0,3199.0,1.0,Frankston City Council,South-Eastern Metropolitan,17055.0
Frankston,28A Gweno Av,3,h,S,hockingstuart,7/10/2017,38.0,3199.0,2.0,Frankston City Council,South-Eastern Metropolitan,17055.0
Frankston,1/15 Spray St,3,t,VB,Barry,7/10/2017,38.0,3199.0,2.0,Frankston City Council,South-Eastern Metropolitan,17055.0
Frankston North,24 Ballarto Rd,3,h,SP,Ray,7/10/2017,36.9,3200.0,2.0,Frankston City Council,Eastern Victoria,2500.0
Frankston North,17 Coolgardie St,3,h,VB,hockingstuart,7/10/2017,36.9,3200.0,1.0,Frankston City Council,Eastern Victoria,2500.0
Frankston South,7 Erutta Pl,3,h,S,O'Brien,7/10/2017,38.0,3199.0,1.0,Frankston City Council,South-Eastern Metropolitan,7566.0
Frankston South,35 Grange Rd,3,h,S,hockingstuart,7/10/2017,38.0,3199.0,2.0,Frankston City Council,South-Eastern Metropolitan,7566.0
Frankston South,10 Sanders Rd,4,h,S,LJ,7/10/2017,38.0,3199.0,3.0,Frankston City Council,South-Eastern Metropolitan,7566.0
Gisborne,12 Oakley Ct,3,h,SP,Raine,7/10/2017,45.9,3437.0,1.0,Macedon Ranges Shire Council,Northern Victoria,3376.0
Gladstone Park,10 Carlinga Ct,4,h,S,Jason,7/10/2017,12.9,3043.0,4.0,Hume City Council,Western Metropolitan,3285.0
Gladstone Park,6 Duggan Pl,4,h,PI,Raine,7/10/2017,12.9,3043.0,4.0,Hume City Council,Western Metropolitan,3285.0
Glen Iris,9/249 Burke Rd,2,u,VB,Fletchers,7/10/2017,7.3,3146.0,2.0,Boroondara City Council,Southern Metropolitan,10412.0
Glen Iris,34 Essex St,2,h,VB,hockingstuart,7/10/2017,7.3,3146.0,2.0,Boroondara City Council,Southern Metropolitan,10412.0
Glen Iris,1/3 Mills St,2,u,SP,Fletchers,7/10/2017,7.3,3146.0,2.0,Boroondara City Council,Southern Metropolitan,10412.0
Glen Iris,1/2 Penrhyn Av,3,t,SP,Fletchers,7/10/2017,7.3,3146.0,2.0,Boroondara City Council,Southern Metropolitan,10412.0
Glen Waverley,576 Blackburn Rd,3,h,S,Ray,7/10/2017,16.7,3150.0,5.0,Monash City Council,Eastern Metropolitan,15321.0
Glen Waverley,2/2 Bridget St,4,t,SA,Harcourts,7/10/2017,16.7,3150.0,2.0,Monash City Council,Eastern Metropolitan,15321.0
Glen Waverley,3/2 Bridget St,4,t,PI,Harcourts,7/10/2017,16.7,3150.0,1.0,Monash City Council,Eastern Metropolitan,15321.0
Glen Waverley,2/10 Lancelot Cr,4,t,PI,hockingstuart,7/10/2017,16.7,3150.0,2.0,Monash City Council,Eastern Metropolitan,15321.0
Glen Waverley,46 Shepherd Rd,5,h,SP,RW,7/10/2017,16.7,3150.0,2.0,Monash City Council,Eastern Metropolitan,15321.0
Glen Waverley,2/25 Tobias Av,2,u,S,Ray,7/10/2017,16.7,3150.0,2.0,Monash City Council,Eastern Metropolitan,15321.0
Glen Waverley,1 Walter St,5,h,S,Fletchers,7/10/2017,16.7,3150.0,2.0,Monash City Council,Eastern Metropolitan,15321.0
Glen Waverley,3 Winmalee Dr,3,h,S,Harcourts,7/10/2017,16.7,3150.0,2.0,Monash City Council,Eastern Metropolitan,15321.0
Glenroy,109 Augustine Tce,3,h,S,Stockdale,7/10/2017,11.2,3046.0,3.0,Moreland City Council,Northern Metropolitan,8870.0
Glenroy,52 Chapman Av,4,h,SP,Brad,7/10/2017,11.2,3046.0,2.0,Moreland City Council,Northern Metropolitan,8870.0
Glenroy,24 Justin Av,4,h,SP,Stockdale,7/10/2017,11.2,3046.0,4.0,Moreland City Council,Northern Metropolitan,8870.0
Glenroy,1/44 Langton St,2,u,PI,Barry,7/10/2017,11.2,3046.0,2.0,Moreland City Council,Northern Metropolitan,8870.0
Glenroy,1/46 Langton St,3,u,PI,Barry,7/10/2017,11.2,3046.0,2.0,Moreland City Council,Northern Metropolitan,8870.0
Glenroy,3/55 Melbourne Av,3,t,S,Stockdale,7/10/2017,11.2,3046.0,2.0,Moreland City Council,Northern Metropolitan,8870.0
Glenroy,8 Rowan St,3,h,SP,RW,7/10/2017,11.2,3046.0,3.0,Moreland City Council,Northern Metropolitan,8870.0
Glenroy,298 Waterloo Rd,4,h,S,Barry,7/10/2017,11.2,3046.0,2.0,Moreland City Council,Northern Metropolitan,8870.0
Gowanbrae,147 Gowanbrae Dr,4,h,VB,Nelson,7/10/2017,12.9,3043.0,2.0,Moreland City Council,Western Metropolitan,1071.0
