,clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
10328,2,449,0,0,1,0,0,0,0,0,1,0,0,0,-1.0146113174623779,0.028836499904970444,-1.1102504366335184,-1.1953150558510435,-1.178537870928882,-1.1685727104657222
10329,4,807,0,0,1,0,0,0,0,0,0,0,1,0,-0.7584519228302039,0.028836499904970444,-1.1102504366335184,-0.7543368115042456,-0.7343675739374865,-0.7338656608255755
10330,2,8387,1,0,0,0,0,0,0,1,0,0,0,0,1.5256360126400137,2.7733284361629904,-0.6585805629476299,1.2885624021023518,1.259866412554493,1.6860035821712427
10331,5,1058,0,0,0,0,1,0,0,1,0,0,0,0,-0.865185003926943,1.195245572814631,0.24475918442414724,-0.9703261556741054,-1.0153732720340833,-0.8642777757176193
10332,4,11302,0,0,1,0,0,0,0,0,1,0,0,0,1.3548630828852308,-1.274797169817588,-0.20691068926174133,1.4595539662368242,1.423031011449291,1.2368062975430902
10333,2,3256,0,0,1,0,0,0,1,0,0,0,0,0,-0.01132035515302985,0.09744879831142192,-1.1102504366335184,0.21761523726012666,0.14490832010670412,0.19350937840673804
10334,3,1690,0,0,1,0,0,0,1,0,0,0,0,0,-0.5663323768560734,0.23467339512432486,-1.2909183861078732,-0.48435013129191934,-0.47149127571808924,-0.4440609610654773
10335,3,3150,0,0,0,1,0,0,1,0,0,0,0,0,-0.09670682003042123,0.028836499904970444,0.24475918442414724,0.10962056517519632,0.09052012047510503,0.10656796847870859
10336,7,1046,0,0,0,1,0,0,0,0,0,1,0,0,-1.0359579336817257,-0.8631233793788841,0.24475918442414724,-1.1593168318227334,-1.2238613706218815,-1.2555141203937517
10337,5,14893,0,0,0,0,1,0,0,0,0,1,0,0,1.9525683370269702,-0.38283729053372867,2.0514386791677013,1.675543310406685,1.7402955093002883,1.6280426422192231
10338,1,3304,0,1,0,0,0,1,0,0,0,0,0,0,0.43695858545327443,1.5383070648468833,-1.561920310319407,0.5056010294866076,0.4621728179577013,0.6861773679989043
10339,4,5570,0,1,0,0,0,0,0,0,0,0,1,0,0.8638909098402309,-2.7156554363530496,1.5997688054818129,1.1625686180032662,1.1148312135368943,0.7296480729629193
10340,2,3011,0,0,1,0,0,0,0,0,0,1,0,0,-0.09670682003042123,0.09744879831142192,-0.6585805629476299,0.0736223411468862,0.10864952035230446,0.10656796847870859
10341,5,7885,0,0,1,0,0,0,0,0,1,0,0,0,0.43695858545327443,-0.6572864841595345,-0.20691068926174133,0.6675930376140027,0.6525315166682993,0.5702554880948657
10342,3,5560,0,0,0,0,1,0,0,1,0,0,0,0,0.4583052016726223,-0.5200618873466316,0.6964290581100357,0.5955965895573824,0.661596216606899,0.5557652531068604
10343,2,4405,0,1,0,0,0,0,0,0,0,1,0,0,0.43695858545327443,-0.10838809690792763,1.5997688054818129,0.5056010294866076,0.5618845172822998,0.512294548142846
10344,3,5805,0,0,1,0,0,0,0,0,0,1,0,0,0.5223450503306658,-0.7258987825659812,-0.6585805629476299,0.7485890416777002,0.797566715685898,0.6716871330108998
10345,3,1993,0,0,0,1,0,1,0,0,0,0,0,0,-0.5449857606367255,-0.4514495889401801,-1.1102504366335184,-0.3223581231645242,-0.4442971759022893,-0.4295707260774721
10346,2,5107,0,0,1,0,0,0,0,0,1,0,0,0,0.4583052016726223,0.783571782375927,-0.6585805629476299,0.5955965895573824,0.634402116791099,0.7151578379749147
10347,6,1413,0,0,0,1,0,1,0,0,0,0,0,0,-0.8224917714882474,0.30328569353077633,0.24475918442414724,-0.8623314835891759,-0.9247262726480846,-0.8497875407296142
10348,3,778,0,0,1,0,0,0,0,0,0,1,0,0,-0.7797985390495518,0.37189799193722295,-1.561920310319407,-0.7903350355325557,-0.7706263736918862,-0.7338656608255755
10349,5,614,0,0,0,0,1,0,0,0,0,1,0,0,-0.9932647012430299,-0.10838809690792763,-0.6585805629476299,-1.1593168318227334,-1.1422790711744826,-1.1540824754777168
10350,6,867,0,0,1,0,0,0,0,1,0,0,0,0,-1.0146113174623779,-0.1770003953143791,-0.6585805629476299,-1.186315499843966,-1.178537870928882,-1.1830629454537267
10351,3,1618,0,0,0,0,1,0,0,0,1,0,0,0,-0.43825267953998653,-0.1770003953143791,0.6964290581100357,-0.3673559031999117,-0.290197276946091,-0.34262931614944325
10352,3,6121,0,0,0,1,0,0,0,0,1,0,0,0,0.650424747646753,-1.4806340650369376,1.1480989317959243,0.8925819377909406,0.879149015133297,0.6716871330108998
10353,4,17365,0,1,0,0,0,0,0,0,0,0,1,0,2.592966823607404,0.5091225887501258,-0.6585805629476299,2.008526882668553,2.0575600071512845,2.106220396823385
10354,1,661,0,1,0,0,0,0,0,0,1,0,0,0,-0.7797985390495518,-2.0295324522885445,1.5997688054818129,-0.7273381434830127,-0.7162381740602863,-0.922238715669639
10355,2,4995,0,0,0,0,1,0,0,1,0,0,0,0,0.5650382827693615,0.37189799193722295,-0.6585805629476299,0.6945917056352354,0.7613079159314983,0.7731187779269344
10356,3,13190,0,0,1,0,0,0,0,0,0,1,0,0,1.9525683370269702,0.4405102903436744,0.24475918442414724,1.7205410904420724,1.7674896091160874,1.801925462075282
10357,1,18029,0,0,0,0,1,0,0,0,0,1,0,0,3.6602976345747957,1.2638578712210824,0.24475918442414724,2.5035024630578167,2.592377303528679,2.758280971283605
10358,1,5593,0,0,0,0,1,0,1,0,0,0,0,0,0.7358112125241438,-1.2061848714111365,-1.561920310319407,0.9105810498050961,1.123895913475494,0.8310797178789541
10359,3,2137,0,1,0,0,0,0,0,0,0,1,0,0,-0.20343990112716046,1.8813685568791358,-0.20691068926174133,-0.17836522705128377,-0.14516207792849234,0.06309726351469418
10360,1,4414,0,0,0,0,1,0,0,1,0,0,0,0,0.500998434111318,0.028836499904970444,0.6964290581100357,0.6315948135856926,0.6797256164840992,0.6571968980228952
10361,1,557,0,0,0,1,0,0,0,0,1,0,0,0,-0.9932647012430299,0.5777348871565774,0.24475918442414724,-1.1773159438368888,-1.2057319707446814,-1.1251020055017078
10362,2,629,0,0,1,0,0,0,0,0,1,0,0,0,-0.8865316201462908,-0.5200618873466316,-0.20691068926174133,-0.961326599667028,-0.9247262726480846,-0.9801996556216587
10363,4,1030,0,0,0,1,0,1,0,0,0,0,0,0,-1.0146113174623779,-0.8631233793788841,0.6964290581100357,-1.1143190517873458,-1.160408471051682,-1.2120434154297366
10364,5,1216,0,0,0,0,1,0,0,0,1,0,0,0,-0.7157586903915082,0.6463471855630288,-2.0135901840052957,-0.7183385874759355,-0.6981087741830869,-0.6324340159095408
10365,2,689,0,0,0,0,1,0,0,0,1,0,0,0,-0.9292248525849865,1.0580209760017278,-0.6585805629476299,-1.0783208277590357,-1.1150849713586826,-0.9801996556216587
10366,3,452,0,0,1,0,0,0,0,0,0,0,1,0,-1.0359579336817257,-0.5200618873466316,-0.20691068926174133,-1.222313723872276,-1.2238613706218815,-1.2555141203937517
10367,3,2845,0,1,0,0,0,0,0,0,0,1,0,0,0.010026261066317996,1.1266332744081795,1.1480989317959243,0.1726174572247392,0.08145542053650531,0.2659605533467629
10368,4,1080,0,0,0,1,0,0,0,0,1,0,0,0,-0.8438383877075951,0.30328569353077633,-1.1102504366335184,-0.8083341475467103,-0.942855672525284,-0.8352973057416095
10369,5,2567,0,0,1,0,0,0,0,1,0,0,0,0,-0.4595992957593344,0.30328569353077633,-0.6585805629476299,-0.3673559031999117,-0.33552077663909036,-0.31364884617343347
10370,2,3328,0,0,1,0,0,0,0,0,0,0,1,0,0.18079919082110052,-0.03977579850147615,-0.6585805629476299,0.3706076893804444,0.4077846183261014,0.38188243325080157
10371,3,561,0,0,1,0,0,0,0,0,1,0,0,0,-1.0146113174623779,0.5091225887501258,-0.6585805629476299,-1.2133141678651989,-1.1876025708674818,-1.1395922404897123
10372,4,5041,0,0,0,0,1,0,0,0,0,0,1,0,0.4583052016726223,1.1266332744081795,-0.20691068926174133,0.5325996975078403,0.5981433170366994,0.7151578379749147
10373,3,1759,0,0,1,0,0,0,0,0,0,1,0,0,-0.48094591197868225,-0.1770003953143791,-0.20691068926174133,-0.34035723517867966,-0.3173913767618909,-0.34262931614944325
10374,4,703,0,0,1,0,0,0,0,0,0,0,0,1,-0.7797985390495518,-0.03977579850147615,0.24475918442414724,-0.8353328155679431,-0.8068851734462859,-0.8063168357655998
10375,3,612,0,0,0,1,0,0,0,0,0,0,1,0,-0.9719180850236822,0.028836499904970444,0.24475918442414724,-1.0963199397731913,-1.133214371235882,-1.096121535525698
10376,4,513,0,0,0,1,0,0,1,0,0,0,0,0,-1.2067308634365084,0.028836499904970444,1.1480989317959243,-1.600295076169532,-1.6499022677360768,-1.6032797601058688
10377,5,1142,0,0,0,1,0,0,0,1,0,0,0,0,-0.8011451552688996,-0.03977579850147615,0.6964290581100357,-0.8533319275820977,-0.8250145733234853,-0.8352973057416095
10378,3,1716,0,0,1,0,0,1,0,0,0,0,0,0,-0.6090256092947691,0.783571782375927,-0.6585805629476299,-0.5653461353556176,-0.5983970748584877,-0.4875316660294917
10379,3,7175,0,0,0,0,1,0,0,0,1,0,0,0,0.7571578287434917,-1.137572573004685,1.1480989317959243,0.9195806058121734,0.9697960145192958,0.787609012914939
10380,4,7283,1,0,0,0,0,0,0,0,1,0,0,0,0.5436916665500137,2.6361038393500875,0.24475918442414724,0.4696028054582974,0.5890786170980997,0.8600601878549632
10381,2,6350,0,0,0,0,1,0,0,0,0,1,0,0,0.8638909098402309,-0.10838809690792763,1.5997688054818129,0.9735779418546382,0.9426019147034957,0.9325113627949875
10382,5,3377,0,0,0,1,0,0,1,0,0,0,0,0,-0.20343990112716046,-0.7945110809724326,1.1480989317959243,0.01062544909734411,-0.009191578849494229,-0.0962953213533595
10383,4,483,0,0,0,0,1,0,0,1,0,0,0,0,-1.2067308634365084,0.9894086775952813,0.24475918442414724,-1.654292412211997,-1.6952257674290767,-1.574299290129859
10384,3,1698,0,0,1,0,0,0,0,0,1,0,0,0,-0.5022925281980298,0.23467339512432486,-0.6585805629476299,-0.37635545920698976,-0.3989736762092899,-0.35711955113744787
10385,5,760,0,0,1,0,0,0,0,1,0,0,0,0,-1.121344398559117,0.1660610967178734,-1.1102504366335184,-1.4293035120350595,-1.4232847692710793,-1.4004164702738007
10386,5,963,0,0,1,0,0,0,0,1,0,0,0,0,-0.8865316201462908,-0.31422499212728205,-1.1102504366335184,-0.9163288196316407,-0.9156615727094849,-0.9367289506576436
10387,4,5906,0,1,0,0,0,0,0,0,1,0,0,0,0.43695858545327443,1.8127562584726893,0.24475918442414724,0.45160369344414275,0.5074963176507007,0.7151578379749147
10388,2,4328,1,0,0,0,0,0,0,1,0,0,0,0,0.43695858545327443,3.665288315446845,-0.20691068926174133,0.2986112413238242,0.3352670188173021,0.787609012914939
10389,2,4434,0,0,0,1,0,0,1,0,0,0,0,0,0.24483903947914407,0.5091225887501258,1.5997688054818129,0.41560546941583265,0.3352670188173021,0.4398433732028212
10390,4,10618,0,0,0,1,0,0,0,0,0,0,1,0,1.6750623261754487,-0.4514495889401801,0.6964290581100357,1.612546418357142,1.5499368105896902,1.4976305273271793
10391,4,436,0,0,1,0,0,0,0,0,1,0,0,0,-1.1853842472171605,0.37189799193722295,-0.20691068926174133,-1.564296852141222,-1.5501905684114785,-1.5163383501778394
10392,1,5252,0,0,0,0,1,1,0,0,0,0,0,0,0.4583052016726223,-1.274797169817588,1.5997688054818129,0.6585934816069253,0.6978550163612987,0.4978043131548408
10393,4,5147,0,0,0,1,0,0,0,0,0,1,0,0,0.4583052016726223,-0.10838809690792763,-0.20691068926174133,0.6675930376140027,0.5890786170980997,0.6137261930588801
10394,5,2428,0,1,0,0,0,0,0,0,0,0,1,0,-0.18209328490781262,1.2638578712210824,-0.20691068926174133,-0.06137099895927611,-0.03638567866529337,0.10656796847870859
10395,6,511,0,0,1,0,0,0,0,0,0,0,1,0,-1.0359579336817257,0.23467339512432486,-1.561920310319407,-1.249312391893509,-1.2147966706832818,-1.1975531804417319
10396,3,10411,0,0,0,1,0,0,0,0,0,1,0,0,1.5256360126400137,-0.7945110809724326,0.24475918442414724,1.5225508582863672,1.477419211080891,1.3672184124351354
10397,1,7253,0,0,1,0,0,0,0,0,0,0,1,0,1.5042893964206658,-0.7945110809724326,0.6964290581100357,1.4775530782509798,1.58619561034409,1.3961988824111446
10398,1,492,0,0,0,1,0,1,0,0,0,0,0,0,-0.9932647012430299,-0.10838809690792763,0.6964290581100357,-1.186315499843966,-1.1876025708674818,-1.1830629454537267
10399,5,2298,0,1,0,0,0,0,0,1,0,0,0,0,-0.48094591197868225,-2.8528800331659476,1.1480989317959243,-0.2143634510795939,-0.2539384771916913,-0.5599828409695166
10400,4,1018,0,0,0,0,1,1,0,0,0,0,0,0,-0.8224917714882474,0.37189799193722295,0.6964290581100357,-0.9073292636245633,-0.8522086731392853,-0.8352973057416095
10401,2,720,0,0,0,0,1,0,1,0,0,0,0,0,-1.0146113174623779,1.0580209760017278,-0.6585805629476299,-1.2403128358864317,-1.2601201703762812,-1.1395922404897123
10402,4,854,0,0,1,0,0,0,0,0,1,0,0,0,-0.9932647012430299,0.4405102903436744,-0.6585805629476299,-1.150317275815656,-1.178537870928882,-1.1106117705137024
10403,7,7644,0,0,0,0,1,0,0,0,0,1,0,0,0.7998510611821874,-1.686470960256292,0.6964290581100357,1.0725730579324912,1.1329606134140946,0.8455699528669587
10404,1,394,0,0,0,1,0,0,0,1,0,0,0,0,-1.0573045499010736,-0.31422499212728205,0.24475918442414724,-1.3033097279359738,-1.269184870314881,-1.298984825357766
10405,7,533,0,0,1,0,0,0,0,0,0,0,0,1,-1.0146113174623779,0.30328569353077633,-1.1102504366335184,-1.1953150558510435,-1.1694731709902817,-1.1395922404897123
10406,4,972,0,0,1,0,0,0,1,0,0,0,0,0,-1.0146113174623779,0.028836499904970444,-1.1102504366335184,-1.1683163878298115,-1.2057319707446814,-1.1685727104657222
10407,4,453,0,0,0,0,1,0,0,1,0,0,0,0,-1.1426910147784648,-0.03977579850147615,0.24475918442414724,-1.4653017360633696,-1.4414141691482796,-1.443887175237815
10408,3,889,0,0,0,1,0,0,1,0,0,0,0,0,-0.865185003926943,-0.24561269372083058,0.24475918442414724,-0.9433274876528734,-0.9065968727708843,-0.9367289506576436
10409,2,18432,0,0,0,1,0,0,0,0,0,0,1,0,3.0412457642137096,-1.274797169817588,0.6964290581100357,2.45850468302243,2.4292127046338807,2.1931618067514136
10410,1,491,0,0,1,0,0,0,1,0,0,0,0,0,-0.9505714688043344,-0.03977579850147615,-0.6585805629476299,-1.0783208277590357,-1.0697614716656831,-1.067141065549688
10411,2,2423,0,0,0,1,0,0,0,1,0,0,0,0,-0.20343990112716046,-0.5200618873466316,0.6964290581100357,0.019625005104421438,-0.03638567866529337,-0.06731485137734967
10412,2,5631,0,0,0,1,0,0,0,0,0,1,0,0,0.991970607156318,-0.5200618873466316,-1.1102504366335184,1.1445695059891114,1.123895913475494,1.0484332426990268
10413,1,12829,0,0,0,0,1,0,0,0,0,1,0,0,2.592966823607404,1.1266332744081795,-0.6585805629476299,2.125521110760561,2.048495307212685,2.265612981691438
10414,4,4582,0,1,0,0,0,0,0,0,0,0,0,1,0.500998434111318,-1.137572573004685,2.232106628642056,0.6315948135856926,0.688790316422699,0.4978043131548408
10415,6,1295,0,0,1,0,0,0,0,1,0,0,0,0,-0.8224917714882474,-0.5886741857530831,-0.6585805629476299,-0.8443323715750204,-0.8159498733848856,-0.8787680107056239
10416,4,743,0,0,1,0,0,0,0,0,0,1,0,0,-0.9932647012430299,-0.03977579850147615,-1.561920310319407,-1.1323181638015014,-1.160408471051682,-1.1395922404897123
10417,1,7573,0,0,0,1,0,0,0,0,0,1,0,0,1.4402495477626223,-1.8236955570691902,-0.6585805629476299,1.6035468623500648,1.5680662104668897,1.2802770025071053
10418,3,720,0,0,1,0,0,0,0,0,1,0,0,0,-1.0146113174623779,-0.24561269372083058,-0.6585805629476299,-1.2043146118581216,-1.2329260705604812,-1.2265336504177418
10419,4,13939,0,0,0,1,0,0,0,0,0,0,1,0,2.1873811154397966,-0.24561269372083058,1.1480989317959243,1.8915326545765456,1.8762660083792864,1.8309059320512913
10420,3,386,0,0,0,1,0,1,0,0,0,0,0,0,-1.249424095875204,-0.10838809690792763,0.6964290581100357,-1.71728930426154,-1.767743366937876,-1.7336918749979133
10421,7,18435,0,0,1,0,0,0,0,1,0,0,0,0,1.141396920691753,-1.0689602745982336,-0.20691068926174133,1.2525641780740417,1.3051899122474924,1.1063941826510464
10422,3,844,0,0,0,1,0,0,1,0,0,0,0,0,-1.0573045499010736,-1.2061848714111365,0.24475918442414724,-1.1953150558510435,-1.2329260705604812,-1.3134750603457712
10423,3,17343,0,0,1,0,0,0,0,0,1,0,0,0,2.0379548019043616,-0.1770003953143791,-0.20691068926174133,1.8285357625270027,1.803748408870487,1.7729449920992715
10424,1,3107,0,0,0,0,1,0,0,0,1,0,0,0,0.22349242325979624,1.0580209760017278,0.6964290581100357,0.35260857736628975,0.30807291900150297,0.468823843178831
10425,2,2723,0,0,0,1,0,0,0,1,0,0,0,0,-0.11805343624976908,0.37189799193722295,1.5997688054818129,0.06462278513980887,0.027067220904905428,0.092077733490704
10426,4,445,0,0,1,0,0,0,0,0,0,1,0,0,-1.1640376309978127,0.5777348871565774,-2.0135901840052957,-1.5192990721058344,-1.4958023687798785,-1.443887175237815
10427,3,1904,0,0,0,1,0,1,0,0,0,0,0,0,-0.5663323768560734,-1.0689602745982336,0.24475918442414724,-0.4213532392423772,-0.45336187584088905,-0.5454926059815114
10428,4,9314,0,0,0,1,0,0,0,0,0,1,0,0,1.824488639710883,-0.5886741857530831,2.0514386791677013,1.6665437543996076,1.613389710159889,1.541101232291193
10429,2,9556,0,1,0,0,0,0,0,0,0,0,1,0,1.7817954072721873,1.3324701696275338,0.24475918442414724,1.5045517462722124,1.58619561034409,1.7439645221232625
10430,5,1046,0,0,1,0,0,0,1,0,0,0,0,0,-1.0359579336817257,-0.5200618873466316,-0.6585805629476299,-1.1683163878298115,-1.2147966706832818,-1.2265336504177418
10431,2,6587,0,0,1,0,0,1,0,0,0,0,0,0,0.5863848989887094,-0.7258987825659812,-0.20691068926174133,0.7935868217130885,0.8247608155016971,0.7006676029869089
10432,3,6925,0,1,0,0,0,0,0,1,0,0,0,0,0.6931179800854486,1.4010824680339804,-0.20691068926174133,0.775587709698933,0.797566715685898,0.9759820677590025
10433,1,4498,0,0,0,1,0,0,0,0,0,0,1,0,0.842544293620883,0.5777348871565774,0.24475918442414724,0.9825774978617163,0.8700843151946973,1.0049625377350129
10434,5,776,0,0,0,1,0,0,0,0,0,1,0,0,-1.0573045499010736,0.8521840807823784,-0.6585805629476299,-1.3033097279359738,-1.3598318697008795,-1.2410238854057463
10435,2,923,0,1,0,0,0,0,0,0,0,0,1,0,-0.5663323768560734,2.567491540943641,0.6964290581100357,-0.6463421394193152,-0.6074617747970882,-0.34262931614944325
10436,1,4014,0,0,0,1,0,0,1,0,0,0,0,0,0.43695858545327443,-0.9317356777853356,2.0514386791677013,0.71259081764939,0.6253374168524993,0.5412750181188558
10437,2,765,0,0,0,0,1,0,1,0,0,0,0,0,-0.9719180850236822,1.0580209760017278,-0.6585805629476299,-1.1593168318227334,-1.1966672708060817,-1.067141065549688
10438,2,4413,0,0,1,0,0,0,0,0,0,1,0,0,0.6077315152080572,0.30328569353077633,-0.20691068926174133,0.7845872657060103,0.7522432159928978,0.8020992479029436
10439,1,5919,1,0,0,0,0,0,0,0,0,1,0,0,1.5256360126400137,3.528063718633952,-0.20691068926174133,1.261563734081119,1.232672312738693,1.758454757111267
10440,4,957,0,0,1,0,0,1,0,0,0,0,0,0,-0.9932647012430299,-0.5886741857530831,-0.20691068926174133,-1.1053194957802686,-1.1422790711744826,-1.1685727104657222
10441,3,6529,0,0,1,0,0,0,0,0,1,0,0,0,0.5223450503306658,-0.6572864841595345,-0.20691068926174133,0.7395894856706229,0.7613079159314983,0.6571968980228952
10442,4,1125,0,0,0,1,0,0,1,0,0,0,0,0,-0.8438383877075951,0.028836499904970444,-0.6585805629476299,-0.8623314835891759,-0.8975321728322846,-0.8642777757176193
10443,1,14542,0,0,0,1,0,0,0,1,0,0,0,0,2.507580358730014,-0.4514495889401801,0.24475918442414724,2.1435202227747157,2.1028835068442846,2.0337692218833605
10444,3,6710,0,0,0,1,0,0,0,0,0,1,0,0,0.8852375260595787,-0.6572864841595345,0.24475918442414724,1.0635735019254138,1.042313614028095,0.9470015977829933
10445,4,6294,0,0,0,0,1,0,0,0,0,1,0,0,0.500998434111318,0.09744879831142192,0.6964290581100357,0.6405943695927706,0.688790316422699,0.6716871330108998
10446,2,1250,0,0,0,1,0,0,0,0,1,0,0,0,-0.6090256092947691,0.1660610967178734,-0.6585805629476299,-0.5293479113273075,-0.5530735751654883,-0.5165121360055015
10447,3,796,0,0,1,0,0,0,1,0,0,0,0,0,-0.865185003926943,-0.24561269372083058,-0.6585805629476299,-0.9433274876528734,-0.8975321728322846,-0.9367289506576436
10448,7,863,0,0,1,0,0,0,0,0,1,0,0,0,-1.0573045499010736,-0.5886741857530831,0.24475918442414724,-1.2673115039076637,-1.2510554704376815,-1.298984825357766
10449,5,1052,0,0,1,0,0,0,0,1,0,0,0,0,-0.8865316201462908,-1.000347976191787,-1.1102504366335184,-0.9343279316457953,-0.8522086731392853,-0.9801996556216587
10450,2,765,0,0,1,0,0,0,1,0,0,0,0,0,-0.9719180850236822,0.8521840807823784,-1.1102504366335184,-1.1323181638015014,-1.1876025708674818,-1.067141065549688
10451,2,8131,0,0,1,0,0,0,0,0,0,0,0,1,1.5469826288593616,0.09744879831142192,-0.6585805629476299,1.4775530782509798,1.5227427107738902,1.4976305273271793
10452,3,1993,0,0,0,1,0,0,1,0,0,0,0,0,-0.5449857606367255,-0.31422499212728205,0.6964290581100357,-0.4213532392423772,-0.47149127571808924,-0.47304143104148716
10453,5,3499,0,0,1,0,0,0,0,1,0,0,0,0,-0.18209328490781262,0.1660610967178734,-0.20691068926174133,-0.025372774930966,-0.07264447841969303,-0.023844146413335272
10454,2,1749,0,0,1,0,0,0,1,0,0,0,0,0,-0.4169060633206387,-0.24561269372083058,0.24475918442414724,-0.2593612311149813,-0.23580907731449188,-0.2701781412094184
10455,1,1169,0,0,0,1,0,0,1,0,0,0,0,0,-0.35286621466259516,-1.960920153882093,0.6964290581100357,-0.07937011097343157,-0.1179679781126932,-0.32813908116143803
10456,3,4269,0,0,0,1,0,0,0,0,1,0,0,0,0.22349242325979624,-0.03977579850147615,0.6964290581100357,0.3706076893804444,0.4440434180805011,0.3963726682388068
10457,3,491,0,0,1,0,0,0,0,0,0,1,0,0,-1.0573045499010736,0.09744879831142192,-0.20691068926174133,-1.3033097279359738,-1.2873142701920812,-1.2700043553817562
10458,2,923,0,0,0,1,0,0,0,0,1,0,0,0,-0.8224917714882474,-1.000347976191787,1.1480989317959243,-0.8353328155679431,-0.8794027729550852,-0.9512191856456488
10459,2,2642,0,0,1,0,0,0,0,1,0,0,0,0,-0.16074666868846477,-0.1770003953143791,0.24475918442414724,-0.007373662916811344,0.027067220904905428,-0.009353911425330687
10460,6,707,0,0,0,0,1,0,0,0,0,1,0,0,-1.0359579336817257,0.09744879831142192,0.24475918442414724,-1.2673115039076637,-1.2601201703762812,-1.2410238854057463
10461,3,18701,0,0,0,1,0,0,0,0,0,0,0,1,5.794959256509578,0.5091225887501258,0.6964290581100357,3.538451403871732,3.53510609714307,3.613204835575894
